['RUK178', 'B738/M-SDFGIJ1LRWY/SB1', 'EGAA', 'EGPH', '25000', 'BLACA P600 TUNSO', 1707471010]
['RYR91QF', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EIKN', 'EGPH', '31000', 'CON DCT OLAPO DCT ROTEV DCT GOTNA DCT BLACA/N0387F250 P600 TUNSO', 1707510502]
['EZY501G', 'A20N/M-SDE2E3FGHIJ1RWXY/LB1', 'EGGD', 'EGPH', '36000', 'BCN P69 DIZIM DCT KISWO DCT AVTIC DCT ANJAK N38 NOKIN UP16 RIBEL UN601 INPIP', 1707514894]
['BAW248', 'A320', 'EGCC', 'EGPH', '24000', 'POL5R POL N601 INPIP INPIP1E', 1707514175]
['EWG9364', 'A320/M-SDE3FGHIRWY/LB1', 'EDDL', 'EGPH', '38000', 'SONEB7T SONEB P64 TENLI L602 SPY DCT GODOS M981 NATEB Y96 AGPED', 1707518044]
['LDA5688', 'A20N/M-VGDW/C', 'EDDL', 'EGPH', '38000', 'SONEB P64 TENLI L602 SPY GODOS M981 NATEB Y96 AGPED', 1707518166]
['SAS4601', 'A320/M-VGDW/C', 'ENGM', 'EGPH', '32000', 'ATLAP P600 KLONN DCT OVDAN P600 PTH', 1707512080]
['RYR7ZQ', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EINN', 'EGPH', '33000', 'AGINI3A AGINI DCT KORAK DCT EPIDU DCT ROTEV DCT GOTNA P600 TUNSO', 1707512380]
['UPS1598', 'A20N/M-SDE2E3FGHIJ1RWXY/LB1', 'EBBR', 'EGPH', '38000', 'DENUT3G DENUT DCT AGPED AGPED1E', 1707518885]
['RYR3731', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EICK', 'EGPH', '35000', 'TISMO1S TISMO DCT ROTEV DCT GOTNA DCT BLACA P600 TUNSO', 1707515977]
['RYR178', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EGAA', 'EGPH', '19000', 'BLACA P600 TUNSO', 1707519006]
['BAW1507', 'A320/M-VGDW/C', 'EGKK', 'EGPH', '38000', 'LAM L10 BPK UN601 INPIP', 1707520774]
['RYA4J', 'B736/M-VGDW/C', 'EGGD', 'EGPH', '26000', 'BCN P69 INFUS/N0441F280 P69 DIZIM N864 KISWO/N0433F270 DCT AVTIC DCT ANJAK/N0441F280 N38 NOKIN UP16 RIBEL UN601 INPIP', 1707521312]
['FBX144', 'A320/M-SDE3FGHIRWY/LB1', 'EGLL', 'EGPH', '32000', 'UMLAT T418 WELIN T420 TNT UN57 POL UN601 INPIP', 1707521822]
['FBX144R', 'A20N/M-SDE2E3FGHIJ1RWXY/LB1', 'EGLL', 'EGPH', '36000', 'UMLAT T418 WELIN T420 TNT UN57 POL UN601 INPIP', 1707521044]
['RYR318', 'B738/M-VGDW/C', 'EGCC', 'EGPH', '20000', 'POL/N0391F200 N601 INPIP', 1707521613]
['EZY407E', 'A320/M-SDE3FGHIRWY/LB1', 'EGKK', 'EGPH', '38000', 'LAM L10 BPK UN601 INPIP', 1707523052]
['BCS6877', 'A306/H-VGDW/C', 'EGPK', 'EGNX', '23000', 'SUDBY Z249 OSMEG T256 DCS L612 CROFT', 1707493810]
['GRIVA', 'TBM8/L-SDFGRWY/S', 'EGPK', 'EGEC', '10000', 'DAUNT Z246 HERON N562 MAC', 1707498430]
['GRIVA', 'TBM8/L-SDFGRWY/S', 'EGPL', 'EGPK', '23000', 'BEN DCT TOBMO Y958 BRUCE L602 GOW DCT TRN', 1707491168]
['EZY54HJ', 'A319/M-SDE3FGHIRWY/LB1', 'EGPL', 'EGPF', '21000', 'BEN DCT TOBMO Y958 BRUCE', 1707488170]
['GRIVA', 'TBM8/L-SDFGRWY/S', 'EGPL', 'EGPK', '23000', 'BEN DCT TOBMO Y958 BRUCE L602 GOW DCT TRN', 1707488470]
['GRIVA', 'TBM8/L-SDFGRWY/S', 'EGPE', 'EGPL', '16000', 'BEN', 1707487054]
['N7203P', 'PA24/L-VGD/A', 'EGPN', 'EGPH', '5000', 'VFR', 1707469535]
['N7203P', 'PA24/L-VGD/C', 'EGPH', 'EGPN', '6000', 'VFR', 1707467043]
['N7203P', 'PA24/L-VGD/C', 'EGPH', 'EGPN', '6000', 'VFR', 1707468033]
['GASTR', 'P46T/L-SBDGRWY/SB1', 'EGSC', 'LFAT', '17000', 'BKY M183 ADMIS L608 CLN M189 JACKO/N0234F160 M189 DVR/N0237F170', 1707489456]
['RYR5896', 'B737/M-SDE2E3FGHIRWXY/LB1', 'EGSH', 'LPMA', '36000', 'DIGSU UM185 BPK DCT HEN DCT CPT DCT SKESO/N0451F350 DCT KORUL/N0454F370 DCT DEMOS DCT LIDRO', 1707484235]
['GDANC', 'C172/L-DOV/C', 'EGSH', 'EGBF', '2700', 'DCT VIA VRP LENWADE LAKES    LITTLEPORT    SUTTON    ST NEOTS VFR    RCOAS', 1707492968]
['RYR5896', 'B737/M-SDE2E3FGHIRWXY/LB1', 'LMML', 'EGSH', '30000', 'GZO DCT SOPIR M622 ADEXI/N0449F360 DCT RONAB/N0444F380 DCT DEDOM DCT NORNI DCT BETEN DCT SPEZI DCT DESIP DCT CANNE DCT MANEG UL613 LUL DCT IBERA DCT BUB DCT COA DCT SASKI DCT SUMUM DCT IDESI', 1707480123]
['GDANC', 'C172/L-DOV/C', 'EGSQ', 'EGSH', '2700', 'DCT VIA KESWICK ROUNDABOUT    VFR    RCOAS', 1707491737]
['GDANC', 'C172/L-DOV/C', 'EGSQ', 'EGSH', '2700', 'DCT VIA KESWICK ROUNDABOUT    VFR    RCOAS', 1707492458]
['RYR5896', 'B737/M-SDE2E3FGHIRWXY/LB1', 'LPMA', 'EGSH', '32000', 'MA647 DCT DEGUN DCT ROLAR DCT VERAM DCT ASMAR DCT DEMOS DCT STG DCT KORAV DCT KORUL/N0456F340 DCT KOLEK DCT COQUE DCT KEREB DCT EBOMO DCT QPR DCT TITUB DCT GOBUR DCT LORKU/N0455F330 DCT MARUK DCT IBNID DCT SAM DCT MAY DCT TOBIX', 1707515137]
['GDANC', 'C172/L-DOV/C', 'EGSQ', 'EGSH', '2700', 'DCT VIA KESWICK ROUNDABOUT    VFR    RCOAS', 1707489968]
['BTR6541', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EGSS', 'LFML', '37000', 'NUGBO M183 SILVA Q41 COWLY UL612 RESMI UM728 KETEX DCT KOTIS DCT KUKOR DCT UTUVA/N0438F290 DCT LERGA', 1707437916]
['EXS86DU', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EGSS', 'LOWI', '39000', 'CLN M84 KONAN UL607 MATUG DCT BOMBI T104 WLD M867 BAVAX Z106 MANAL M736 TULSI TULSI3A', 1707459453]
['RYR6GJ', 'B738/M-VGDW/C', 'EGSS', 'LKPR', '33000', 'CLN P44 RATLO M197 REDFA DCT TACHA/N0434F370 DCT NOMKA DCT SUVUT L620 PIKIB T620 LALUK DCT GOLOP', 1707464192]
['BTR46', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EGSS', 'LIMF', '37000', 'NUGBO M183 SILVA Q41 COWLY UL612 OGULO DCT OKASI DCT OKEKO DCT MOU DCT MADIV DCT MOKIP DCT KENTY DCT GVA DCT MOBLO DCT LURAG M135 VEROB', 1707465904]
['RYR44Z', 'B738/M-V/N', 'EGSS', 'EIDW', '33000', 'NUGBO1R TNT LISTO VABKA WAL NOMSU GIGTO NIMA2R', 1707467165]
['FR2352', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EGSS', 'EDDK', '33000', 'CLN M84 KONAN UL607 SPI T857 DENOV T861 ERUKI T856 DEPOK DEPOK1V', 1707469744]
['RYR3HJ', 'B738/M-VGDW/C', 'EGSS', 'LGAV', '37000', 'CLN M84 KONAN UL607 REMBA DCT LIRSU DCT VIBOM DCT NOMBO DCT RIDAR DCT RADIZ DCT LUMUS DCT GORPA DCT ETOBI DCT IDASI DCT MITNO DCT VABEK UL603 OLOTA DCT DISOR UL608 FSK UG18 LUPIS UG33 NEVRA', 1707473406]
['RYR5NC', 'B738/M-VGDW/C', 'EGSS', 'EIDW', '36000', 'NUGBO M183 SILVA P86 DIDZA N14 OKSAW DCT BIBPE DCT OKTAD DCT MEDOG DCT KRAGY DCT PEMOB M17 VATRY VATRY2R', 1707471995]
['RYR7UQ', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EGSS', 'LOWW', '37000', 'CLN M84 KONAN UL607 FERDI DCT MATUG DCT GUBAX DCT BOREP DCT ENITA DCT ETVIS DCT BUDEX BUDEX2W', 1707472567]
['RYR36WR', 'B38M/M-SDE1FGHILORVWXY/HB1', 'EGSS', 'LIRA', '37000', 'CLN M84 KONAN UL607 KOK DCT IDOSA DCT SUTAL UN852 GTQ UZ343 BEGAR DCT ODINA DCT KUGIX DCT AMTEL DCT GITOD', 1707472864]
['RYR4AD', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EGSS', 'EDJA', '39000', 'CLN M84 KONAN UL607 MATUG DCT AMASI DCT BOMBI T104 DKB Z818 ELVAG Z76 ABGAS Z79 LUPOL LUPOL1C', 1707473915]
['RYR2534', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EGSS', 'EHEH', '21000', 'CLN P44 RATLO M197 REDFA', 1707474633]
['RYR4TN', 'B738/M-VGDW/C', 'EGSS', 'LFBD', '35000', 'NUGBO M183 SILVA Q41 SAM N63 LELNA/N0463F310 DCT DOMOK UT260 UPALO UN862 TERPO/N0464F290 UM616 TUPAR DCT CNA', 1707474516]
['RYR71BB', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EGSS', 'EDJA', '37000', 'CLN M84 KONAN UL607 MATUG DCT AMASI DCT BOMBI T104 DKB Z818 ELVAG Z76 ABGAS Z79 LUPOL LUPOL1C', 1707477248]
['EZY786D', 'A20N/M-VGDW/C', 'EGSS', 'EGAA', '36000', 'UTAV1R UTAVA Q75 BUZAD T420 TNT UL28 RODOL UM65 TENSO L603 BELOX REMSI UVPOK M147 ROBOP M146 IPSET P6 BELZU', 1707478893]
['EXS97BM', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EGSS', 'LPMA', '36000', 'NUGBO M183 SILVA Q41 SAM/N0443F370 N621 MARUK M195 LORKU DCT LOTEE DCT AGADO DCT LIDRO', 1707479314]
['VCP9GS', 'A320/M-SDE3FGHIRWY/LB1', 'EGSS', 'EGKK', '7000', 'DET/N0272F060 DCT TIMBA', 1707480998]
['BUZ2282', 'B463/M-SDFGHRYZ/H', 'EGSS', 'EDDL', '25000', 'CLN M84 KONAN UL607 SPI Y862 KENUM M170 NVO T857 BIKMU', 1707485225]
['RYR19F', 'B738/M-SDGIJ1LRWY/SB1', 'EGSS', 'EBBR', '23000', 'CLN M84 KONAN UL607 KOK', 1707485436]
['RYR6TH', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EGSS', 'LICC', '35000', 'CLN M84 KONAN UL607 SPI DCT SUTAL UN852 GTQ UZ343 BEGAR/N0436F370 DCT ODINA DCT DESIP DCT EKPAL DCT OST DCT AMANO DCT VAKOR DCT PELEN/N0401F290 Q789 UXUTA', 1707486636]
['RYR945Q', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EGSS', 'LPPT', '39000', 'NUGBO M183 SILVA Q41 SAM M195 LORKU DCT BALDA DCT ABUPI DCT XAMAX', 1707489250]
['BCS1443', 'A306/H-SDE3FGHIRWY/LB1', 'EGSS', 'EHAM', '21000', 'CLN P44 RATLO M197 REDFA', 1707491077]
['RYR725', 'B738/M-VGDW/C', 'EGSS', 'LOWS', '35000', 'CLN2E CLN M84 KONAN UL607 KOK MATUG GUBAX BOREP ARMUT T703 ARBAX T108 OSTES T700 BADIT BADI2R', 1707490779]
['RYR35KK', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EGSS', 'EDDK', '33000', 'DET L6 DVR UL9 KONAN UL607 SPI T857 DENOV T861 ERUKI T856 DEPOK DEPOK1V', 1707493387]
['RYR2CW', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EGSS', 'EHEH', '21000', 'CLN P44 RATLO M197 REDFA', 1707495068]
['RYR2AC', 'B738/M-VGDW/C', 'EGSS', 'EPWR', '35000', 'CLN P44 RATLO M197 REDFA DCT TACHA DCT OTMEC DCT ZUCKA DCT GOBAX DCT BEBKU DCT LASIS Z419 VAGNI', 1707495582]
['EZY40G', 'A320/M-SDE3FGHIRWY/LB1', 'EGSS', 'EHEH', '24000', 'CLN DCT XAMAN DCT GALSO DCT YENZO DCT DOFMU DCT TOTNA DCT GILIV', 1707497289]
['RYR6BG', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EGSS', 'EIDW', '32000', 'UTAVA Q75 BUZAD T420 TNT UL28 LELDO M145 BAGSO BAGSO1K', 1707496812]
['RYR3AM', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EGSS', 'LEZG', '37000', 'NUGBO M183 SILVA Q41 COWLY UT71 VAPID UN859 SOPIL DCT BALAN DCT LMG DCT PIMQO DCT AGN DCT ANETO UN860 GRAUS', 1707497676]
['AAR793', 'B744/H-SDE1E2E3FGHIJ3J5M1P1RWXYZ/LB1D1', 'EGSS', 'EDDF', '35000', 'CLN P44 RATLO M197 REDFA L620 TACHA DCT SOGPO DCT DIXAT T149 LIPMI T911 TANJO', 1707497856]
['RYR0436', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EGSS', 'LPMA', '35000', 'NUGBO M183 SILVA Q41 SAM M195 LORKU DCT LOTEE/N0448F370 DCT PINEK DCT ASMOV DCT MARUM DCT LIDRO', 1707499385]
['RYR012', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EGSS', 'LPMA', '36000', 'NUGBO M183 SILVA Q41 SAM/N0445F370 M195 LORKU DCT LOTEE DCT PINEK DCT ASMOV DCT MARUM DCT LIDRO', 1707499625]
['BAW2727', 'A20N', 'EGSS', 'EDLW', '33000', 'CLN P44 RATLO M197 REDFA L620 SONEB Z841 DOMEG', 1707498638]
['RYR6AW', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EGSS', 'EDDB', '35000', 'CLN P44 RATLO M197 REDFA L620 TACHA DCT PAM DCT UCEDE DCT NIE DCT BATEL T207 OGBER', 1707498911]
['RYR231', 'B739/M-SDE2E3FGHIRWXY/LB1', 'EGSS', 'EKCH', '33000', 'CLN P44 SOMVA DCT MAVAS DCT TALSA P729 TUDLO', 1707499091]
['DUB6', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EGSS', 'LSGG', '39000', 'CLN M84 KONAN UL607 KOK DCT SISGA DCT KOMOB DCT SUTAL UN852 MOROK Z24 AKITO', 1707499239]
['TRA395', 'A310/H-SDFGHIM1RTUWXY/LB1', 'EGSS', 'EKCH', '33000', 'CLN P44 SOMVA DCT MAVAS DCT TALSA P729 TUDLO', 1707499897]
['RYR20ZG', 'B738/M-VGDW/C', 'EGSS', 'LEVC', '24000', 'NUGBO M183 SILVA Q41 COWLY DCT GWC/N0446F370 UN859 SOPIL DCT BALAN DCT LMG DCT PIMQO DCT AGN DCT ANETO DCT POSSY DCT ROCME DCT SEROX UN860 SAURA', 1707501756]
['RYR97BH', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EGSS', 'LIPE', '37000', 'CLN M84 KONAN UL607 REMBA DCT LIRSU DCT KRH DCT BATUB DCT TIRUL M738 NATAG DCT LORLO DCT UNTAD M738 BENUS', 1707502837]
['RYR26EA', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EGSS', 'LPFR', '35000', 'NUGBO M183 SILVA Q41 SAM M195 LORKU/N0452F370 DCT BALDA DCT ABUPI DCT ALAGU/N0389F230 UZ222 ERTIS Y105 GENRO', 1707502418]
['RYR37HX', 'B738/M-VGDW/C', 'EGSS', 'EIDW', '33000', 'UTAVA Q75 BUZAD T420 TNT UL28 LELDO M145 BAGSO BAGSO2R', 1707503438]
['WAT2950', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EGSS', 'LEIB', '33000', 'NUGBO M183 SILVA Q41 COWLY UT71 VAPID UN859 SOPIL DCT BALAN DCT EVPOK DCT NARAK DCT GAI DCT LOMRA DCT ROCAN DCT PUMAL UN859 BCN UZ174 CORDA', 1707507753]
['RYR8FB', 'B738/M-VGDW/C', 'EGSS', 'EHEH', '19000', 'CLN P44 RATLO M197 REDFA', 1707504014]
['RUK22JF', 'B738/M-VGDW/C', 'EGSS', 'EHAM', '21000', 'CLN P44 RATLO M197 REDFA', 1707506557]
['RYR2EP', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EGSS', 'LOWW', '35000', 'CLN M84 KONAN UL607 KOK DCT LNO DCT MATUG DCT GUBAX DCT BOREP DCT ENITA DCT ETVIS DCT BUDEX BUDEX2W', 1707505450]
['HBMES', 'C172', 'EGSS', 'EGLC', '1800', 'HUNSDON BPK CHESHUNT LAM BECONTREE DCT', 1707505096]
['GFHJT', 'HDJT/L-SABDGRWY/H', 'EGSS', 'EGNM', '18000', 'UTAVA Q75 BUZAD T420 TNT N57 DENBY DCT LBA', 1707506074]
['FDX5201', 'B763/H-SDE3FGHIM3RWXY/LB1', 'EGSS', 'LFPG', '25000', 'DET M604 LYD M189 WAFFU UM605 BIBAX', 1707507456]
['RUK8VD', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EGSS', 'EGPH', '32000', 'UTAVA Q75 BUZAD T420 TNT UN57 POL UN601 INPIP', 1707507912]
['RUK77HU', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EGSS', 'EGPH', '38000', 'UTAVA Q75 BUZAD T420 TNT UN57 POL UN601 INPIP', 1707508328]
['AWC1984', 'A320/M-SDE3FGHIRWY/LB1', 'EGSS', 'EGNT', '31000', 'UTAVA Q75 BUZAD T420 AKUPA UY250 RIMTO', 1707507159]
['WAT3456', 'B738/M-VGDW/C', 'EGSS', 'LEIB', '37000', 'NUGBO M183 SILVA Q41 COWLY UT71 VAPID UN859 SOPIL DCT BALAN DCT EVPOK DCT NARAK DCT GAI DCT LOMRA DCT ROCAN DCT PUMAL UN859 BCN UZ174 CORDA', 1707508696]
['DIVMC', 'C414/L-SBDFGRY/S', 'EGSS', 'EHLE', '19000', 'CLN L620 TULIP DCT BASNO L620 PAM', 1707508211]
['RYR25LG', 'B738/M-VGDW/C', 'EGSS', 'EDDH', '35000', 'CLN P44 SOMVA DCT MAVAS DCT ANDIK DCT AKZOM M105 OPJOT T907 MUBZI T903 RIBSO RIBSO2D', 1707510398]
['RYR74WK', 'B737', 'EGSS', 'EDDF', '33000', 'CLN P44 RATLO M197 REDFA L620 TACHA DCT SOGPO DCT MISGO DCT DIXAT T149 LIPMI T911 TANJO ', 1707508832]
['EZY62W', 'A20N/M-VGDW/C', 'EGSS', 'EGPE', '34000', 'UTAVA Q75 BUZAD T420 TNT UN57 POL UN601 TLA DCT FOYLE/N0406F250 N560 NESDI DCT GUSSI', 1707509056]
['WZZ23C', 'A320/M-VGDW/C', 'EGSS', 'EDDH', '35000', 'CLN P44 SOMVA DCT MAVAS DCT ANDIK DCT AKZOM M105 OPJOT T907 MUBZI T903 RIBSO RIBSO2D', 1707510880]
['RYR17FJ', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EGSS', 'LIMJ', '37000', 'CLN M84 KONAN UL607 KOK DCT IDOSA DCT SUTAL UN852 GTQ UZ343 BEGAR DCT ODINA DCT SRN M858 VOG', 1707511062]
['EZY8481', 'A20N/M-VGDW/C', 'EGSS', 'EHAM', '21000', 'CLN P44 RATLO M197 REDFA', 1707511419]
['N73ME', 'C700/M-VGDW/C', 'EGSS', 'EGLF', '6000', 'NUGB1R NUGBO DCT SILVA DCT CPT CPT1V', 1707510484]
['RYR74ZE', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EGSS', 'LPPT', '34000', 'NUGBO M183 SILVA Q41 SAM/N0451F330 M195 LORKU/N0456F350 DCT BALDA DCT ABUPI DCT XAMAX', 1707512656]
['UPS21K', 'B744/H-SDE3FGHIM1M2RWXY/LB1', 'EGSS', 'KBOS', '34000', 'NUGBO M183 SILVA P86 DIDZA N14 OKSAW DCT BIBPE DCT FELCA DCT NICXI DCT BAKUR DCT DOGAL/M084F340 NATE ALLRY/N0480F340 N356E ALLEX Q822 AJJAY OOSHN5', 1707512297]
['FDX1789', 'B748/H-SDE3FGHIM1M2RWXY/LB1', 'EGSS', 'KJFK', '30000', 'NUGBO M183 SILVA P86 DIDZA N14 OKSAW DCT BIBPE DCT FELCA DCT NICXI DCT BAKUR DCT DOGAL/M082F300 NATE ALLRY/N0476F320 N360A TOPPS DCT ENE PARCH3', 1707513429]
['RYR5ZJ', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EGSS', 'EIDW', '32000', 'UTAVA Q75 BUZAD T420 TNT UL28 LELDO M145 BAGSO', 1707520176]
['RYR89WG', 'A320/M-YES/YES', 'EGSS', 'EIDW', '34000', 'UTAVA Q75 BUZAD T420 TNT UL28 LELDO M145', 1707520057]
['RYR64', 'A20N', 'EGSS', 'EGNJ', '17000', '', 1707522247]
['RYR61TN', 'B738/M-SDE2E3FGHIRWXY/LB1', 'LZTT', 'EGSS', '38000', 'UMARY P27 MOCON DCT MAKAL DCT OKG DCT GASKA L604 MASEK DCT TIVUN DCT NOGRO M40 RINIS', 1707438904]
['RYR4717', 'A320/M-SDE3FGHIRWY/LB1', 'LZTT', 'EGSS', '34000', 'UMARY P27 MOCON DCT MAKAL DCT OKG DCT GASKA L604 MASEK DCT TIVUN DCT NOGRO M40 RINIS', 1707438391]
['RYR2DB', 'A320', 'LKPR', 'EGSS', '36000', 'LKPR/24 N0436F360 BALT5A BALTU DCT DONAD DCT RAPET Z93 KODUK DCT MARZA DCT LOHRE DCT ADKUV DCT SOGRI DCT DENUT L608 SUMUM Y6 TOSVA TOSV1A EGSS/22', 1707443522]
['KLJ737', 'B738/M-SDE2E3FGHIRWXY/LB1', 'KMSP', 'EGSS', '33000', 'DLH J533 YQT DCT VANSI/N0459F350 DCT DORYY/M080F370 DCT 57N050W 57N040W 57N030W 58N020W DCT GOMUP/N0454F370 DCT GINGA/N0457F390 DCT RUBEX DCT KELLY L10 WAL UQ4 LISTO UL612 HON P155 SIVDA DCT BKY', 1707467581]
['RYR6VM', 'B738/M-SDE1FGHIRWXYZ/H', 'LEAL', 'EGSS', '38000', 'MITOS UN608 COMPI UY90 USKAR UN863 GIROM DCT AGN DCT SECHE DCT UVELI DCT CNA DCT TUPAR UN861 DIKRO UM185 DESNA M185 TELTU', 1707439510]
['JST320', 'A320', 'EGCC', 'EGSS', '21000', 'LIST2S LISTO L612 HON L15 FINMA FINM1L', 1707444423]
['RUK83ZN', 'B738/M-SDE2E3FGHIRWXY/LB1', 'GMAD', 'EGSS', '34000', 'MOGBA UH300 ESS UR724 OSLAD DCT ELVAR/N0435F360 DCT BARDI DCT ZMR DCT NUBLO DCT RONSI DCT DELOG DCT FUJTI DCT IDNUN DCT ATGEB DCT DIKRO UM185 TELTU', 1707443974]
['RYR220V', 'B738/M-SDE2E3FGHIRWXY/LB1', 'LIMC', 'EGSS', '38000', 'AOSTA DCT ORSUD DCT MOLUS DCT IBODI UT423 CLM UM733 BANVA', 1707461342]
['EZY238H', 'A20N/M-VGDW/C', 'EGPF', 'EGSS', '37000', 'NORB1J NORBO T256 ROVLA UT256 DCS UL612 LISTO LIST1L', 1707465451]
['KLM304', 'MD82/M-SDFGIJ1RWY/S', 'LFPB', 'EGSS', '24000', 'OPALE UT421 KUNAV Y8 BANVA', 1707484174]
['UPS134', 'B748/H-VGDW/C', 'KPHL', 'EGSS', '33000', 'PHL3 DCT DITCH T416 JIMEE/N0496F330 DCT WAVEY DCT SHLEP DCT HTO DCT LFV DCT TUSKY/N0491F350 DCT 47N060W DCT ALLRY/M086F350 DCT 51N050W 54N040W 55N030W 55N020W DCT RESNO/N0493F350 DCT NETKI DCT TUGSI DCT BOFUM Q37 MALUD Q38 VOLFI Z197 LISTO UL612 HON DCT FINMA', 1707510093]
['RYR6VM', 'B738/M-SDE2E3FGHIRWXY/LB1', 'LEAL', 'EGSS', '38000', 'MITOS UN608 COMPI UY90 USKAR UN863 GIROM DCT AGN DCT SECHE DCT UVELI DCT CNA DCT TUPAR UN861 DIKRO UM185 DESNA M185 TELTU', 1707495902]
['RYR31CW', 'B738/M-VGDW/C', 'LGAV', 'EGSS', '38000', 'KOR UL613 YNN UL611 TUMBO DCT RODON DCT VAKSU DCT PEVAL DCT MOBDO DCT SOTOV P66 KPT L608 TEDGO DCT LIRSU DCT DENUT L608 SUMUM Y6 TOSVA', 1707500911]
['RYR61VM', 'B738/M-SDE2E3FGHIRWXY/LB1', 'LEAL', 'EGSS', '38000', 'MITOS UN608 COMPI UY90 OSLAP DCT GIROM DCT AGN DCT SECHE DCT UVELI DCT CNA DCT TUPAR UN861 ANG DCT DESNA M185 TELTU', 1707497942]
['BTR45', 'B738/M-SDE2E3FGHIRWXY/LB1', 'LIMF', 'EGSS', '36000', 'KUKEV DCT MOLUS DCT IBODI UT423 CLM UM733 BANVA', 1707496832]
['RYR24SR', 'B738/M-SDE2E3FGHIRWXY/LB1', 'LIMJ', 'EGSS', '34000', 'LAGEN L50 BANKO A1 ODNUP Z64 MOLUS T330 GILIR UN853 PENDU UL47 DIBEX DCT EPL UM624 ROUSY M624 BUB L608 KEGIT L179 SASKI L608 LOGAN', 1707502623]
['EXS21XL', 'B738/M-SDE2E3FGHIRWXY/LB1', 'LPMA', 'EGSS', '36000', 'DEGUN DCT PINEK/N0443F380 DCT LOTEE DCT FIFUC DCT JSY DCT ORTAC/N0439F390 DCT BEGTO N16 AVANT', 1707506792]
['EZY150', 'A320/M-SDE3FGHIRWY/LB1', 'EHAM', 'EGSS', '24000', 'IDRID M40 RINIS', 1707496716]
['EZY67T', 'A320/M-SDE3FGHIRWY/LB1', 'EGPH', 'EGSS', '35000', 'GOSAM P600 FENIK L612 ELBUS UL612 LISTO', 1707504365]
['RYR7WL', 'B738/M-VGDW/C', 'EIDW', 'EGSS', '36000', 'BOFU1M MALUD EPOXI AMPIT RISLA KEPAD HON DTY WOBUN BUZAD LOREL BKY BPK1X', 1707503074]
['RYR6KV', 'B738/M-SDE2E3FGHIRWXY/LB1', 'LEAL', 'EGSS', '34000', 'MITOS UN608 COMPI UY90 USKAR UN863 GIROM DCT AGN DCT SECHE DCT UVELI DCT CNA DCT TUPAR UN861 DIKRO UM185 DESNA M185 TELTU', 1707505952]
['RUK318V', 'B738/M-SDE1FGHIJ1RWXY/L', 'EGPH', 'EGSS', '39000', 'GOSAM P600 FENIK L612 ELBUS UL612 LISTO', 1707503885]
['RYR74WK', 'B737', 'LEBL', 'EGSS', '32000', 'NATPI DCT EVNAM DCT TUPAR UN861 DIKRO UM185 TELTU', 1707506222]
['RYR4QK', 'B738/M-VGDW/C', 'EIDW', 'EGSS', '34000', 'ENDEQ1A ENDEQ Q36 NOSLO Z197 LISTO', 1707500675]
['RYR10AK', 'B738/M-VGD/A', 'EIDW', 'EGSS', '33000', 'ENDE3J ENDEQ Q36 NOSLO Z197 LISTO LIST1L', 1707500779]
['RUK73UL', 'B738/M-SDE2E3FGHIRWXY/LB1', 'ENTO', 'EGSS', '38000', 'LUTOT P850 OSVAL DCT UPGAS DCT TIPAN N866 BUKUT P7 BARMI', 1707507033]
['RUK849A', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EGPH', 'EGSS', '35000', 'GOSAM DCT ELBUS UL612 LISTO', 1707506406]
['EZY41G', 'A320/M-SDE3FGHIRWY/LB1', 'EHEH', 'EGSS', '22000', 'ABNED DCT XAMAN', 1707504905]
['GFHJT', 'HDJT/L-SABDGRWY/H', 'EGNM', 'EGSS', '21000', 'NELSA DCT MCT DCT LISTO', 1707504156]
